city_name,city_latitude,city_longitude
Valley View Vistas, 35.251780, -82.648180
Valleydale Estates, 35.712940, -77.879700
Valleyhall, 35.294850, -81.504810
Valleytown, 35.194260, -83.806570
Valmead, 35.937080, -81.538150
Van Eden, 34.618500, -77.949710
Van Story Hills, 35.682100, -78.606120
Vanceboro, 35.308500, -77.154120
Vandalia, 36.016520, -79.776420
Vandemere, 35.184060, -76.663540
Vander, 35.032110, -78.794740
Vann Crossroads, 35.175440, -78.398060
Vannoy, 36.313460, -81.273150
Vanstory Hills, 35.062110, -78.932530
Vantine, 35.281520, -81.300640
Varnamtown, 33.935730, -78.248610
Varnum, 33.947670, -78.226940
Vashti, 35.997910, -81.105360
Vass, 35.256270, -79.282250
Vaughan, 36.426540, -78.003600
Vein Mountain, 35.552070, -81.963990
Venable, 35.526220, -82.606790
Venable Community, 35.563170, -82.603180
Venters, 35.469610, -77.347740
Verona, 34.669610, -77.471630
Vestavia, 35.328190, -81.502310
Vests, 35.123690, -84.205470
Vicksboro, 36.306260, -78.276940
Victory Mobile Home Park, 35.673600, -77.415700
Vienna, 36.137640, -80.402000
Vienna Forest, 36.133470, -80.401170
Viewmont, 35.747630, -81.337310
Vilas, 36.245680, -81.767610
Villa Heights, 35.215700, -80.810070
Village Gate, 35.860710, -78.636390
Village Green, 34.971830, -78.990030
Village Grove, 35.605160, -77.394690
Village Oaks, 36.376530, -79.675590
Village of White Oak, 35.663210, -78.561950
Village on the Green, 35.873760, -78.660840
Village Square Townhouses, 35.288740, -81.538700
Vinegar Hill, 34.171280, -78.820300
Vinegar Hill, 35.317670, -76.700480
Vineland Park, 35.010160, -78.892250
Vinson Manor, 35.385720, -77.887210
Vinton Woods, 35.308470, -81.155080
Violet, 35.189800, -84.217700
Virginia Manor, 35.272090, -80.785900
Volunteer, 36.367920, -80.419780
Vox, 36.553180, -81.055920
Vultare, 36.517090, -77.764980
Waco, 35.361520, -81.428700
Waco Heights, 35.845430, -78.606670
Wade, 35.162940, -78.736130
Wade Mills, 34.965710, -80.047000
Wades Point, 35.399060, -76.625480
Wadesboro, 34.968210, -80.076730
Wadeville, 35.282640, -79.969770
Wagoner, 36.401790, -81.386490
Wagoner, 36.157080, -80.794240
Wagram, 34.887940, -79.366150
Wainwright Island, 34.990720, -76.208240
Wake Crossroads, 35.883210, -78.510000
Wake Forest, 35.979870, -78.509720
Wakelon, 36.158770, -76.843560
Wakeview, 35.869870, -78.623340
Wakulla, 34.792660, -79.255040
Walden, 35.644040, -78.444170
Walden Woods, 35.849040, -78.602500
Walker Island, 36.001280, -75.683510
Walkers, 34.540720, -77.854150
Walkers Crossroads, 35.925710, -78.504450
Walkers Landing, 36.150140, -79.151960
Walkers Store, 34.501830, -77.852760
Walkertown, 35.285720, -78.813630
Walkertown, 35.653450, -82.339010
Walkertown, 36.175410, -80.153100
Walla Watta, 35.585440, -76.873550
Wallace, 34.735720, -77.995260
Wallace Acres, 36.208470, -81.138970
Wallace Mill, 36.534310, -79.351970
Wallburg, 36.010140, -80.139210
Walls Landing, 34.967380, -79.865060
Walnut, 35.849550, -82.738750
Walnut Cove, 36.008200, -79.095570
Walnut Cove, 36.295410, -80.141710
Walnut Creek, 35.847330, -82.671250
Walnut Creek, 34.752660, -77.325790
Walnut Creek, 35.307110, -77.864980
Walnut Hills, 34.306560, -77.953600
Walnut Island, 36.240440, -75.876030
Walnut Ridge, 35.770990, -78.743340
Walnut Terrace, 35.766820, -78.648610
Walser, 35.779860, -80.121430
Walstonburg, 35.594600, -77.696920
Walton Crossroads, 36.363490, -76.643280
Waltons Store, 34.738780, -77.508300
Wananish, 34.322110, -78.500290
Wanchese, 35.842670, -75.638510
Ward Corner, 34.130170, -78.690850
Wards, 34.265720, -78.838630
Wards Corner, 34.534610, -78.071940
Wardville, 36.406820, -76.584950
Warne, 34.994530, -83.892960
Warnersville, 36.062640, -79.796420
Warren Plains, 36.442650, -78.160270
Warrens Trailer Park, 34.752390, -77.472190
Warrensville, 36.460680, -81.519000
Warrenton, 36.398480, -78.155270
Warrenwood, 35.123500, -78.908640
Warrior, 35.971520, -81.568430
Warrior Woods, 35.222940, -79.384750
Warsaw, 34.999330, -78.091100
Washburn, 35.393180, -81.816490
Washburn, 35.330960, -81.629260
Washington, 35.546550, -77.052170
Washington Forks, 35.142380, -77.104120
Washington Heights, 35.263740, -81.533420
Washington Heights, 35.762360, -80.897300
Washington Heights, 35.549610, -77.035510
Washington Park, 35.532660, -77.032450
Washington Park, 35.799580, -80.270050
Washington Place, 35.716270, -77.893040
Washington Square, 35.785980, -78.615000
Water Oak, 35.039870, -80.713960
Waterford, 36.029030, -80.411170
Waterford, 35.746550, -77.942210
Waterlily, 36.381550, -75.919370
Waters Edge, 35.062110, -78.986970
Watership Downs, 35.690690, -80.307280
Waterville, 35.771210, -83.100700
Watery Branch, 35.565990, -77.833590
Watha, 34.640450, -77.960820
Watkins, 36.281260, -78.505280
Watkins Mill, 35.005920, -83.308770
Watkins Village, 34.702660, -77.350790
Watkins Way Mobile Home Park, 35.617300, -77.621730
Watson, 35.074870, -80.428950
Watson Crossroads, 35.585720, -78.047770
Watson Village, 35.665690, -80.583950
Watsons Mobile Home Park, 34.308900, -77.922900
Watts Crossroads, 35.471810, -80.453120
Watts Landing, 34.421560, -77.590800
Waughtown, 36.069580, -80.203940
Waverly, 35.859560, -82.449850
Waverly Hall, 35.152370, -80.771180
Waverly Place, 35.738210, -78.777510
Waves, 35.566850, -75.468490
Waves Landing, 35.566850, -75.470710
Waxhaw, 34.924590, -80.743400
Wayah Depot, 35.164820, -83.511830
Waycross, 34.851000, -78.180830
Wayne Ridge, 35.763760, -78.731120
Waynesville, 35.488710, -82.988750
Weatherhill, 35.900980, -79.079180
Weatherstone, 35.361510, -81.880100
Weathington Heights, 35.538220, -77.392740
Weaver, 36.048750, -78.873340
Weavers Ford, 36.549290, -81.373710
Weaverville, 35.697050, -82.560690
Webb, 36.043170, -82.281240
Webbs, 35.530410, -80.977580
Webbs, 35.734880, -77.686090
Webster, 35.346210, -83.219310
Webtown, 35.368770, -77.987490
Weddington, 35.022370, -80.760900
Weddington Ridge, 35.075140, -80.722430
Wedgewood, 35.827930, -78.344440
Wedgewood Lakes, 36.475990, -76.039650
Wedgewood West, 36.094300, -79.477520
Weeksville, 36.205440, -76.147710
Wehutty, 35.093970, -84.297140
Welcome, 35.902920, -80.256990
Weldon, 36.427100, -77.595530
Weldons Mill, 36.290420, -78.320550
Wellington Park, 35.749320, -78.765010
Wellington Way, 36.121530, -80.120320
Wellington Woods, 35.037370, -80.693400
Welsh Heights, 34.984590, -80.559230
Wendell, 35.780990, -78.369720
Wendover Hills, 35.797080, -80.918690
Wenona, 35.718220, -76.649380
Wentworth, 36.400140, -79.774480
Wescliff, 35.834300, -80.286720
Wescott Mobile Home Community, 34.090800, -77.899200
Wesley Chapel, 35.007090, -80.674510
Wesley Heights, 35.234590, -80.861460
Wesley Park, 35.247080, -81.201190
Wesser, 35.333150, -83.591280
West Asheville, 35.577890, -82.583740
West Bend, 36.095140, -80.488670
West Boulevard, 35.214390, -80.891820
West Brook, 35.496530, -80.643400
West Canton, 35.537880, -82.858190
West Concord, 35.387920, -80.595620
West Cramerton, 35.252640, -81.087850
West Crossroads, 35.287390, -77.477740
West Edgecombe, 35.906270, -77.739980
West End, 35.239870, -79.567530
West Gastonia, 35.287640, -81.244250
West haven, 35.293770, -77.605250
West Haven, 35.469280, -82.576510
West Highlands, 36.098470, -80.272830
West Hills, 35.898770, -77.554420
West Hills, 36.030700, -78.983060
West Hills East, 36.034860, -78.981120
West Hillsborough, 36.074580, -79.119460
West Holly Hills, 36.482640, -79.804200
West Jefferson, 36.403740, -81.492880
West Lake Valley, 35.491540, -79.230300
West Lenoir, 35.901520, -81.570650
West Marion, 35.657900, -82.025390
West Mobile Home Park, 34.611700, -78.973000
West Oaks, 36.075140, -80.303380
West Onslow Beach, 34.447950, -77.507470
West Parkland, 35.742370, -78.648620
West Philadelphia, 35.382370, -79.658370
West Raleigh, 35.786820, -78.663890
West Rockingham, 34.943210, -79.787000
West Salem, 36.083190, -80.251990
West Smithfield, 35.527100, -78.355280
West Statesville, 35.780410, -80.924240
West Tarboro, 35.905710, -77.541360
West Yanceyville, 36.406250, -79.386970
Westbourne, 35.310140, -80.912570
Westbridge, 35.264840, -82.502060
Westbrook, 36.094580, -79.524470
Westbrook, 34.475450, -78.422500
Westbrook Crossroads, 35.038500, -77.944980
Westbrook Forest, 36.097080, -79.528360
Westbury, 36.014020, -79.829750
Westchester, 35.827930, -78.672780
Westchester, 35.001550, -78.915300
Westchester, 35.264310, -80.916460
Westcliff, 35.709310, -80.532280
Westcroft, 35.483760, -79.228630
Westerly Forest, 36.057080, -80.384220
Westerly Hill, 35.232360, -80.903960
Western Heights, 35.830420, -80.274220
Western Hills, 35.466260, -79.222520
Western Park, 35.788480, -78.713060
Westerwood, 36.083190, -79.470300
Westerwood, 36.079300, -79.803640
Westfield, 36.475410, -80.446720
Westfield Acres, 36.430690, -79.694200
Westgate, 35.900730, -78.732230
Westgate, 34.815720, -77.460520
Westgate Terrace, 35.969600, -77.979150
Westhaven, 35.562660, -77.401630
Westhaven, 35.323500, -78.612790
Westlake, 35.884460, -78.705710
Westland Forest, 34.773770, -79.475050
Westminster, 35.450400, -81.888990
Westmore, 35.502080, -79.714750
Westmoreland, 35.759880, -77.938600
Westmoreland, 35.245970, -80.986460
Weston, 35.824590, -78.805560
Westover, 35.404330, -78.035820
Westover, 35.789580, -80.947300
Westover, 35.790980, -78.715280
Westover, 35.904050, -76.676890
Westover, 35.830970, -80.259770
Westover Hills, 35.220240, -80.880150
Westover II, 35.404050, -78.045820
Westpark Place, 35.784870, -78.869170
Westport, 35.501250, -80.978690
Westridge, 35.323450, -82.503730
Westridge, 35.732640, -79.830310
Westridge Heights, 36.108750, -79.854760
Westridge Mobile Home Park, 34.727600, -77.511100
Westry, 35.963210, -77.898040
Westview, 36.092360, -79.513910
Westview, 36.100140, -80.292270
Westview, 35.532660, -78.372500
Westview Terrace, 36.069300, -79.504470
Westwood, 35.730440, -77.939980
Westwood, 35.823750, -80.280050
Westwood, 35.597380, -77.403300
Westwood, 35.912080, -79.983930
Westwood, 35.062110, -78.952530
Westwood, 36.114860, -79.843920
Westwood, 35.293450, -82.469560
Westwood, 35.795970, -80.887300
Westwood, 35.301550, -77.598300
Westwood, 34.772100, -79.485880
Westwood Forest, 35.258470, -80.981460
Westwood Heights, 34.257110, -77.824150
Westwood Heights, 35.270410, -81.565090
Westwood Hills, 36.307370, -78.460000
Westwood Hills, 36.135960, -81.174810
Westwood Mobile Home Park, 35.664300, -77.365800
Wetherington's Mobile Home Park, 34.751600, -77.324900
Whalebone, 35.913510, -75.599620
Whalebone Island, 35.019330, -76.117130
Whaley, 36.236240, -81.931780
Wheat Swamp, 35.340720, -77.678860
Wheel Estates Mobile Home Park, 34.257200, -77.830400
Whichard, 35.697100, -77.254960
Whichard Beach, 35.504330, -77.023010
Whipporrwill Hills, 36.465140, -79.770590
Whispering Oaks, 35.275140, -80.695620
Whispering Pines, 35.255710, -79.372250
Whispering Pines, 36.479580, -79.829480
Whispering Pines, 36.030980, -79.004730
Whispering Pines, 34.739330, -79.502830
Whispering Pines Number Two, 34.734610, -79.491440
Whitaker Park, 35.794870, -78.644450
Whitakers, 36.105430, -77.712750
White Cross, 35.921810, -79.187510
White Fox, 35.761550, -77.930260
White Hat Landing, 36.151550, -76.382990
White Hill, 35.381820, -79.280580
White Lake, 34.640450, -78.483900
White Level, 36.133210, -78.143050
White Oak, 34.749610, -78.708070
White Oak, 35.928210, -78.037770
White Oak, 36.446260, -76.786900
White Oak, 36.106520, -79.773090
White Oak, 36.185430, -77.856930
White Oak, 35.023760, -80.741180
White Oak, 35.665990, -78.576390
White Oak Estates, 34.755720, -77.346900
White Oak Heights, 36.129020, -79.775030
White Oak Park, 35.263750, -80.941740
White Oaks, 34.960980, -80.584230
White Oaks, 35.251500, -82.714570
White Oaks Estates, 35.320000, -78.021600
White Pines, 35.394300, -81.370080
White Plains, 36.445690, -80.633400
White Plains, 35.451560, -76.029350
White Plains, 35.234020, -81.398140
White Pond, 34.437660, -79.195870
White Rock, 35.952610, -82.701530
White Stocking, 34.584610, -77.831650
Whitehall Shores, 36.292660, -76.146870
Whitehead, 36.467350, -81.152860
Whitehouse, 35.527070, -82.091770
Whitehurst, 35.765990, -77.332190
Whitehurst Island, 34.653220, -76.517700
Whiteoak Flats, 36.045390, -82.348190
Whitepost, 35.491550, -76.851050
Whites Beach, 36.154880, -76.755230
Whites Crossing, 34.225450, -78.719180
Whites Crossroads, 36.137100, -76.865790
Whitesmith, 35.852360, -80.267550
Whiteston, 36.325160, -76.489940
Whitetown, 36.538190, -79.447250
Whiteville, 34.338780, -78.703070
Whitewater Pines, 35.087590, -82.985700
Whitfield Homes, 35.712940, -77.915260
Whitley Heights, 35.555440, -78.386110
Whitley Place, 35.426550, -78.263330
Whitnel, 35.888190, -81.523430
Whitney, 35.472360, -80.144500
Whitsett, 36.071250, -79.564470
Whitson, 36.090940, -82.303470
Whitt Town, 36.369310, -79.009730
Whittier, 35.435100, -83.360150
Whortonsville, 35.095720, -76.628540
Widgen Woods, 35.107390, -75.941290
Wiggins Crossroads, 36.518210, -76.637170
Wiggins Crossroads, 35.830990, -77.629970
Wiggins Mill, 35.689600, -77.946650
Wil-Mar Park, 35.424860, -80.601730
Wilbanks, 35.747940, -77.771370
Wilbar, 36.244570, -81.298150
Wilbon, 35.597660, -78.836960
Wilbourns, 36.489030, -78.743620
Wilco Manor Mobile Home Park, 35.700440, -77.932210
Wild Duck Dunes, 36.198220, -75.766020
Wildacres, 35.824290, -82.105950
Wilders Grove, 35.798760, -78.564450
Wildwood, 35.747660, -77.937480
Wildwood, 36.045700, -79.086960
Wildwood, 34.748770, -76.825770
Wildwood, 35.516820, -79.232240
Wildwood, 35.257640, -80.975910
Wildwood Heights, 35.310670, -82.510680
Wildwood Mobile Home Park, 34.746000, -76.813200
Wildwood Park, 36.216520, -81.155090
Wildwood Park, 35.838190, -80.845630
Wildwood Springs, 35.903750, -79.076120
Wildwoods, 35.187640, -80.703120
Wilgrove, 35.203760, -80.670070
Wilkerson Acres, 36.094580, -79.103900
Wilkerson Crossroads, 35.702660, -78.115270
Wilkesboro, 36.145960, -81.160640
Wilkinson, 35.609330, -76.698830
Will-O-Dean Acres, 35.860150, -78.560840
Willard, 34.690170, -77.979710
Willardville, 36.139030, -78.856950
Willeyton, 36.505150, -76.732730
Williams, 35.186000, -77.973880
Williams, 34.204340, -78.762800
Williams Crossroads, 35.655710, -78.666120
Williams Subdivision, 35.012650, -80.575340
Williams Village, 35.030160, -78.869190
Williamsboro, 36.430420, -78.431660
Williamsborough, 35.828760, -78.648340
Williamsburg, 36.282910, -79.597530
Williamsburg, 35.983750, -80.813680
Williamsburg Manor, 35.765150, -78.748340
Williamsburg Manor North, 35.577380, -77.388020
Williamsburg Square, 36.063190, -80.303380
Williamson Crossroads, 34.359610, -78.921690
Williamston, 35.854600, -77.055510
Williamsville, 36.444860, -79.109180
Willis Landing, 34.646000, -77.211620
Williston, 34.789330, -76.505200
Willits-Ochre Hill, 35.401770, -83.127360
Willoughby Condominiums, 35.565440, -77.385800
Willoughby Place, 35.800980, -78.770010
Willow Bend, 35.303730, -82.465400
Willow Brook, 35.326780, -82.425400
Willow Creek, 35.517940, -77.529690
Willow Creek, 35.831260, -78.543330
Willow Oaks, 36.303200, -78.381660
Willow Ridge, 36.079590, -78.980010
Willow Springs, 35.595710, -78.731400
Willow Springs, 35.552380, -78.528060
Willow Wew, 35.303450, -82.472620
Willow Woods, 34.795720, -77.419690
Willowbend, 36.111800, -80.137540
Willowmere, 35.076720, -80.732950
Wilmar, 35.395160, -77.143560
Wilmington, 34.225730, -77.944710
Wilmington Beach, 34.018780, -77.898600
Wilmore, 35.214030, -80.858960
Wilmot, 35.402320, -83.312930
Wilshire, 36.022360, -80.257830
Wilshire Park, 35.584280, -82.611790
Wilson, 35.721270, -77.915540
Wilson, 35.594000, -82.426510
Wilson Acres, 35.613490, -77.355240
Wilson Creek Heights, 35.081830, -77.105230
Wilson Island, 34.740440, -77.425240
Wilson Wood, 35.202090, -80.663400
Wilsons Mills, 35.584050, -78.355830
Wilsonville, 35.736540, -79.000290
Wilton, 36.142090, -78.576670
Wimbledon, 35.750710, -78.775840
Winbon Acres, 35.413490, -77.998040
Wind Blow, 35.171540, -79.666990
Wind Oaks Town Homes, 35.590110, -82.540960
Windemere, 34.240450, -77.843600
Windemere Mobile Homes, 35.785160, -77.963600
Windmere, 36.418190, -79.681980
Windom, 35.918170, -82.254850
Windor Hills, 35.343170, -82.460120
Windrow Estates, 35.129870, -80.672570
Windsong Trails, 35.132090, -80.905070
Windsor, 35.552940, -77.361080
Windsor, 35.998490, -76.946060
Windsor Hills, 35.330700, -80.205340
Windsor Park, 35.226810, -80.755900
Windsors Crossroads, 36.069580, -80.831740
Windwood, 36.462920, -79.782260
Windy Gap, 36.118470, -80.989520
Windy Hill Farm, 36.024860, -79.035010
Windy Ridge, 35.581550, -77.345240
Winfall, 36.219050, -76.463830
Wing, 35.944840, -82.145680
Wingate, 34.984320, -80.449230
Winnabow, 34.149340, -78.093600
Winningham Farm, 35.717360, -79.783640
Winslow, 36.179600, -76.198540
Winslow Acres, 36.283490, -76.191320
Winstead Crossroads, 35.841540, -77.930540
Winstead Mobile Home Park, 34.863400, -76.896500
Winsteadville, 35.464610, -76.635760
Winston-Salem, 36.099860, -80.244220
Winter Park, 35.843210, -78.570840
Winter Park, 34.210450, -77.886650
Winter Park, 35.024050, -78.993640
Winterfield, 35.209030, -80.765630
Wintergreen, 35.229330, -77.302180
Wintergreen Mobile Home Park, 35.534900, -77.347900
Winterville, 35.529050, -77.401080
Winton, 36.395710, -76.931900
Winwood, 35.980710, -77.945260
Wise, 36.486530, -78.170830
Wise Forks, 35.217940, -77.510240
Wisemans View, 35.903740, -81.905390
Wishing Well, 35.772650, -78.793620
Witherspoon Crossroad, 35.673470, -81.149800
Wittys Crossroads, 36.268190, -79.843650
Wolf Creek, 35.013690, -84.303810
Wolf Creek Acres, 36.401530, -79.653920
Wolf Ford, 35.343170, -82.729850
Wolf Mountain, 35.215930, -82.986530
Wolf Ridge, 35.165380, -82.935970
Womack Courts, 36.350410, -79.683090
Wood, 36.184320, -78.057210
Wood Hollow, 35.126260, -80.697570
Wood Island, 34.686270, -76.952170
Wood Island, 35.927940, -76.732440
Wood Lee, 36.009580, -80.473390
Woodard, 35.915990, -76.861340
Woodberry, 35.934870, -78.972510
Woodberry Forest, 35.166810, -80.751460
Woodbine, 36.406530, -79.958100
Woodbine, 35.651250, -80.428950
Woodbridge, 35.289300, -81.438420
Woodbridge, 36.095970, -80.165050
Woodbridge, 35.157110, -78.891410
Woodbridge, 35.425430, -79.139190
Woodbridge, 35.145420, -80.799240
Woodbridge Run, 35.667920, -80.520620
Woodburn, 34.236560, -78.004430
Woodcrest, 35.803760, -78.612230
Woodcrest, 35.840420, -80.264500
Woodcrest, 35.390140, -80.208950
Woodcrest Park, 35.899320, -77.848310
Woodcroft, 35.920980, -78.952510
Woodfield, 35.705710, -77.894980
Woodfield, 35.084890, -78.936690
Woodfin, 35.633440, -82.582070
Woodford, 36.345130, -81.590660
Woodford Green, 35.264030, -80.930070
Woodgreen, 35.952930, -77.852480
Woodgreen, 35.897380, -77.572190
Woodhaven, 35.271780, -82.494560
Woodhaven, 35.409610, -78.068600
Woodington, 35.174050, -77.635530
Woodland, 36.331540, -77.212740
Woodland Acres, 35.808490, -77.066340
Woodland Hills, 35.361780, -82.536790
